,Friday_Evening_Presence_Rate,Overtime_Days_8.5h,Avg_Daily_Hours,TotalWorkingYears,YearsWithCurrManager,Overtime_Days_10h,YearsAtCompany,Early_Leave_Rate,JobSatisfaction,EnvironmentSatisfaction,JobRole,Department,BusinessTravel,Age_Group,Attrition
2136,0.17624521072796934,245,10.503479591836735,4.0,2,226,3,0.0,3.0,3.0,Healthcare Representative,Research & Development,1,36-45,No
2137,0.18007662835249041,242,9.41620634920635,18.0,0,3,1,0.0,2.0,2.0,Manager,Research & Development,1,36-45,No
2138,0.0,0,6.409671276079573,23.0,17,0,21,0.5622489959839357,4.0,4.0,Laboratory Technician,Research & Development,1,36-45,No
2139,0.1839080459770115,242,10.607794995408632,18.0,12,238,16,0.0,2.0,3.0,Healthcare Representative,Research & Development,1,36-45,No
2140,0.0,0,6.012525584795322,10.0,5,0,10,0.8232931726907631,4.0,1.0,Laboratory Technician,Research & Development,1,36-45,Yes
2141,0.17624521072796934,232,9.679196599616857,2.0,2,33,2,0.0,4.0,4.0,Sales Representative,Research & Development,2,26-35,No
2142,0.0,0,7.017285781544256,8.0,7,0,7,0.10441767068273092,3.0,2.0,Research Scientist,Sales,2,>45,No
2143,0.1724137931034483,236,9.497514124293783,10.0,7,13,8,0.0,3.0,3.0,Research Scientist,Research & Development,0,26-35,No
2144,0.16091954022988506,89,8.39062440645774,10.0,7,0,7,0.0,3.0,2.0,Sales Representative,Research & Development,1,26-35,Yes
2145,0.0,0,6.765892330383481,5.0,2,0,3,0.2289156626506024,1.0,4.0,Sales Representative,Sales,1,26-35,No
2146,0.08045977011494253,18,7.982099673202614,2.0,1,0,2,0.0,2.0,4.0,Research Scientist,Research & Development,1,26-35,No
2147,0.0,0,6.8195002374169045,10.0,8,0,10,0.18473895582329317,4.0,3.0,Sales Executive,Research & Development,1,26-35,No
2148,0.0,0,5.978748241912799,22.0,0,0,0,0.8674698795180723,2.0,3.0,Laboratory Technician,Research & Development,2,>45,No
2149,0.1417624521072797,76,8.400860404896422,21.0,2,0,19,0.0,2.0,3.0,Laboratory Technician,Sales,1,36-45,No
2150,0.0,0,5.993010869565217,2.0,2,0,2,0.8514056224899599,3.0,1.0,Laboratory Technician,Research & Development,1,>45,No
2151,0.0,0,6.479733992467042,10.0,1,0,10,0.4939759036144578,3.0,4.0,Sales Executive,Research & Development,1,26-35,Yes
2152,0.038314176245210725,2,7.703856421356422,6.0,3,0,5,0.0,1.0,3.0,Laboratory Technician,Research & Development,1,36-45,Yes
2153,0.0,0,6.166816415180612,10.0,7,0,9,0.751004016064257,4.0,1.0,Research Director,Sales,1,26-35,No
2154,0.0,0,6.711335009578544,10.0,7,0,7,0.26506024096385544,3.0,4.0,Sales Executive,Sales,1,36-45,No
2155,0.038314176245210725,0,7.706544995408631,10.0,7,0,7,0.0,1.0,4.0,Research Scientist,Sales,1,>45,No
2156,0.07662835249042145,9,7.984185660018993,10.0,5,0,9,0.0,4.0,3.0,Sales Executive,Research & Development,0,26-35,No
2157,0.1724137931034483,238,10.441048085901025,25.0,2,221,3,0.0,1.0,4.0,Laboratory Technician,Research & Development,1,>45,No
2158,0.16091954022988506,232,9.79710608237548,9.0,0,57,5,0.0,2.0,4.0,Laboratory Technician,Sales,1,36-45,Yes
2159,0.17624521072796934,244,10.018041894353368,10.0,7,135,8,0.0,2.0,2.0,Laboratory Technician,Research & Development,1,>45,Yes
2160,0.18007662835249041,232,10.361327825670497,9.0,8,207,9,0.0,1.0,2.0,Sales Executive,Research & Development,1,26-35,No
2161,0.0,0,5.976122448979592,9.0,7,0,8,0.8755020080321285,3.0,1.0,Healthcare Representative,Research & Development,1,36-45,No
2162,0.17624521072796934,237,10.101002109704641,10.0,6,152,10,0.0,3.0,4.0,Sales Executive,Research & Development,0,26-35,No
2163,0.05747126436781609,3,7.795501133786848,19.0,9,0,19,0.0,2.0,3.0,Research Director,Sales,0,36-45,No
2164,0.1724137931034483,225,9.135941290635614,3.0,2,0,3,0.0,2.0,4.0,Sales Executive,Research & Development,2,26-35,Yes
2165,0.0,0,6.027372245663386,10.0,2,0,3,0.8393574297188755,1.0,1.0,Laboratory Technician,Sales,1,36-45,Yes
2166,0.1839080459770115,246,9.710156955736224,21.0,10,42,20,0.0,3.0,3.0,Laboratory Technician,Research & Development,0,36-45,No
2167,0.0,0,6.629416786916787,23.0,11,0,19,0.36947791164658633,3.0,4.0,Manufacturing Director,Sales,1,>45,No
2168,0.0842911877394636,8,7.995408022130015,36.0,7,0,7,0.0,2.0,4.0,Manufacturing Director,Sales,1,>45,No
2169,0.019157088122605363,0,7.337527538314176,6.0,0,0,4,0.028112449799196786,3.0,3.0,Laboratory Technician,Research & Development,0,36-45,No
2170,0.011494252873563218,0,7.4184357344632765,10.0,6,0,9,0.020080321285140562,4.0,4.0,Research Director,Research & Development,1,26-35,No
2171,0.0,0,5.99870138888889,9.0,8,0,9,0.8835341365461847,4.0,3.0,Sales Executive,Sales,1,36-45,No
2172,0.038314176245210725,0,7.690605200945626,10.0,7,0,9,0.004016064257028112,1.0,3.0,Healthcare Representative,Sales,2,36-45,No
2173,0.17624521072796934,247,9.508205128205129,9.0,1,10,9,0.0,3.0,3.0,Manager,Sales,2,36-45,No
2174,0.18007662835249041,242,9.48023530762167,33.0,10,5,33,0.0,2.0,3.0,Manufacturing Director,Sales,1,>45,No
2175,0.0,0,6.585955743879473,11.0,7,0,7,0.3895582329317269,1.0,2.0,Research Scientist,Sales,1,36-45,No
2176,0.0038314176245210726,0,7.23356081390032,10.0,6,0,10,0.028112449799196786,1.0,3.0,Research Scientist,Sales,1,26-35,No
2177,0.0,0,6.2904,7.0,2,0,3,0.6345381526104418,4.0,4.0,Research Scientist,Research & Development,1,26-35,No
2178,0.16091954022988506,109,8.488845153664304,31.0,9,0,10,0.0,1.0,3.0,Sales Executive,Sales,1,>45,Yes
2179,0.0,0,6.117230461393596,7.0,3,0,4,0.7590361445783133,2.0,2.0,Research Scientist,Research & Development,1,36-45,No
2180,0.0,0,6.086681839402428,17.0,13,0,15,0.7991967871485943,1.0,1.0,Research Scientist,Sales,2,36-45,No
2181,0.019157088122605363,0,7.596445652173912,11.0,8,0,10,0.004016064257028112,4.0,4.0,Research Scientist,Research & Development,1,>45,No
2182,0.0,0,7.097427983539093,5.0,0,0,1,0.05622489959839357,3.0,3.0,Laboratory Technician,Research & Development,1,26-35,No
2183,0.007662835249042145,0,7.494571708272149,29.0,3,0,5,0.008032128514056224,2.0,4.0,Manufacturing Director,Research & Development,1,>45,No
2184,0.09195402298850575,2,7.905436671239141,0.0,0,0,0,0.0,4.0,4.0,Sales Executive,Research & Development,0,<25,No
2185,0.0,0,7.180452898550724,10.0,0,0,9,0.03614457831325301,4.0,4.0,Research Director,Research & Development,1,36-45,No
2186,0.011494252873563218,0,7.352186609686609,8.0,0,0,6,0.008032128514056224,4.0,4.0,Research Director,Research & Development,2,26-35,No
2187,0.1724137931034483,176,8.68269090077732,24.0,8,0,19,0.0,3.0,1.0,Human Resources,Research & Development,1,>45,Yes
2188,0.1839080459770115,245,10.380261904761904,33.0,9,219,19,0.0,2.0,4.0,Laboratory Technician,Research & Development,1,>45,No
2189,0.0,0,6.379191176470588,5.0,0,0,5,0.5582329317269076,3.0,1.0,Research Scientist,Sales,0,26-35,No
2190,0.0,0,6.479356113435612,15.0,8,0,12,0.5100401606425703,3.0,2.0,Sales Executive,Research & Development,1,36-45,No
2191,0.007662835249042145,0,7.1769491927825255,10.0,7,0,8,0.0321285140562249,3.0,2.0,Research Scientist,Research & Development,1,26-35,No
2192,0.02681992337164751,1,7.673500228623685,3.0,0,0,1,0.0,4.0,3.0,Manufacturing Director,Research & Development,2,26-35,Yes
2193,0.1839080459770115,240,9.072801783264746,5.0,2,0,4,0.0,3.0,4.0,Manufacturing Director,Research & Development,2,36-45,Yes
2194,0.0,0,6.375856481481482,4.0,3,0,4,0.6305220883534136,3.0,4.0,Sales Representative,Research & Development,2,36-45,No
2195,0.06130268199233716,4,7.906698939603504,14.0,11,0,14,0.0,4.0,3.0,Laboratory Technician,Research & Development,1,26-35,No
2196,0.0,0,6.683007544581619,5.0,4,0,5,0.3172690763052209,1.0,3.0,Healthcare Representative,Research & Development,1,26-35,No
2197,0.1724137931034483,233,10.88627205531712,10.0,7,232,10,0.0,3.0,4.0,Sales Executive,Research & Development,1,26-35,Yes
2198,0.18007662835249041,232,10.322546695402298,8.0,4,196,5,0.0,4.0,1.0,Healthcare Representative,Research & Development,1,36-45,No
2199,0.0038314176245210726,0,7.07558970856102,14.0,2,0,4,0.07228915662650602,2.0,2.0,Sales Executive,Research & Development,2,>45,No
2200,0.18007662835249041,239,10.66936308693631,12.0,3,234,6,0.0,4.0,4.0,Sales Executive,Research & Development,2,36-45,No
2201,0.18007662835249041,236,10.39074152542373,8.0,3,213,6,0.0,3.0,3.0,Healthcare Representative,Research & Development,1,36-45,No
2202,0.06513409961685823,0,7.778146961063628,8.0,2,0,5,0.0,4.0,2.0,Sales Executive,Research & Development,2,26-35,No
2203,0.17624521072796934,247,10.395856950067476,4.0,2,222,3,0.0,2.0,3.0,Research Director,Research & Development,1,26-35,No
2204,0.0,0,6.594622175141243,13.0,5,0,6,0.357429718875502,3.0,3.0,Sales Executive,Research & Development,0,36-45,No
2205,0.007662835249042145,0,7.208837844254512,6.0,2,0,3,0.0321285140562249,3.0,1.0,Sales Executive,Research & Development,1,26-35,No
2206,0.17624521072796934,234,9.086195856873823,24.0,2,0,5,0.0,3.0,4.0,Sales Executive,Research & Development,2,>45,No
2207,0.16475095785440613,234,9.686829297245962,20.0,8,34,20,0.0,3.0,1.0,Laboratory Technician,Research & Development,1,36-45,No
2208,0.18007662835249041,243,10.314973708276177,6.0,4,205,6,0.0,4.0,4.0,Human Resources,Research & Development,1,26-35,No
2209,0.1685823754789272,230,10.004661835748792,8.0,7,109,8,0.0,3.0,4.0,Research Scientist,Research & Development,1,26-35,Yes
2210,0.0,0,6.323119288119289,5.0,1,0,4,0.6144578313253012,4.0,1.0,Laboratory Technician,Research & Development,1,26-35,No
2211,0.0,0,6.129594856865599,21.0,9,0,20,0.751004016064257,1.0,3.0,Research Scientist,Sales,1,36-45,No
2212,0.0,0,6.50694675925926,12.0,4,0,5,0.46586345381526106,1.0,3.0,Healthcare Representative,Research & Development,1,>45,No
2213,0.011494252873563218,0,7.4681828193832605,8.0,2,0,3,0.004016064257028112,3.0,1.0,Manager,Research & Development,1,36-45,No
2214,0.02681992337164751,1,7.665282466010314,10.0,2,0,2,0.0,4.0,3.0,Research Director,Research & Development,2,36-45,No
2215,0.0842911877394636,12,7.995907331511839,7.0,2,0,3,0.0,4.0,1.0,Sales Executive,Research & Development,1,26-35,No
2216,0.0,0,6.798512802926383,8.0,7,0,7,0.2248995983935743,1.0,3.0,Research Scientist,Research & Development,1,26-35,No
2217,0.0,0,6.206890838206628,10.0,9,0,10,0.6987951807228916,1.0,2.0,Laboratory Technician,Sales,1,26-35,No
2218,0.007662835249042145,0,7.049729052823316,20.0,3,0,4,0.07630522088353414,1.0,1.0,Healthcare Representative,Sales,2,>45,Yes
2219,0.1724137931034483,156,8.612993956299395,9.0,7,0,8,0.0,4.0,3.0,Laboratory Technician,Sales,2,26-35,Yes
2220,0.0,0,6.248981481481481,29.0,7,0,20,0.6987951807228916,4.0,4.0,Manager,Sales,1,>45,No
2221,0.18007662835249041,236,10.56941384180791,32.0,5,228,9,0.0,1.0,4.0,Laboratory Technician,Sales,1,>45,No
2222,0.022988505747126436,0,7.494744680851063,31.0,0,0,7,0.01606425702811245,4.0,2.0,Research Scientist,Research & Development,1,>45,No
2223,0.1839080459770115,245,9.398778229448961,15.0,1,7,5,0.0,2.0,1.0,Sales Executive,Research & Development,1,36-45,No
2224,0.0,0,7.304688232536335,1.0,0,0,1,0.012048192771084338,3.0,2.0,Manager,Sales,2,26-35,Yes
2225,0.02681992337164751,0,7.491903248587571,8.0,2,0,3,0.008032128514056224,1.0,4.0,Sales Executive,Sales,1,26-35,No
2226,0.0038314176245210726,0,7.301046647913737,9.0,0,0,3,0.024096385542168676,2.0,1.0,Laboratory Technician,Research & Development,1,26-35,No
2227,0.034482758620689655,0,7.592990664845173,10.0,3,0,4,0.0,1.0,4.0,Manager,Sales,2,26-35,No
2228,0.09195402298850575,11,8.002105442176871,1.0,0,0,1,0.0,2.0,1.0,Research Scientist,Sales,1,26-35,Yes
2229,0.0,0,7.18484126984127,6.0,4,0,5,0.05220883534136546,1.0,2.0,Sales Executive,Human Resources,1,26-35,No
2230,0.0,0,6.319475172074729,10.0,8,0,10,0.606425702811245,4.0,1.0,Research Scientist,Sales,1,36-45,No
2231,0.011494252873563218,0,7.314436376210235,11.0,2,0,3,0.01606425702811245,1.0,3.0,Research Director,Research & Development,1,36-45,No
2232,0.04980842911877394,2,7.791398225957049,17.0,2,0,6,0.0,4.0,1.0,Sales Executive,Research & Development,1,>45,No
2233,0.0038314176245210726,0,7.192815217391304,6.0,2,0,3,0.05622489959839357,1.0,1.0,Research Scientist,Sales,1,26-35,Yes
2234,0.02681992337164751,0,7.562411616161616,7.0,3,0,6,0.008032128514056224,3.0,3.0,Healthcare Representative,Sales,0,36-45,No
2235,0.0,0,6.6068304221251815,5.0,0,0,3,0.40562248995983935,1.0,1.0,Sales Representative,Research & Development,1,>45,No
2236,0.0,0,6.341896551724139,26.0,6,0,20,0.5863453815261044,3.0,1.0,Laboratory Technician,Research & Development,1,>45,No
2237,0.1839080459770115,247,9.69560841205578,5.0,3,42,5,0.0,3.0,4.0,Manufacturing Director,Research & Development,1,<25,No
2238,0.007662835249042145,0,7.510473995271868,7.0,3,0,4,0.012048192771084338,4.0,4.0,Research Scientist,Sales,1,26-35,No
2239,0.0,0,6.132323959762231,7.0,2,0,5,0.7991967871485943,2.0,4.0,Sales Executive,Research & Development,1,26-35,No
2240,0.1724137931034483,239,10.50124360762436,7.0,3,224,4,0.0,3.0,2.0,Sales Executive,Research & Development,1,36-45,No
2241,0.0,0,6.365344868173258,11.0,7,0,8,0.5461847389558233,3.0,3.0,Sales Executive,Sales,0,36-45,No
2242,0.0,0,6.728463693957114,13.0,9,0,13,0.27309236947791166,4.0,1.0,Human Resources,Research & Development,1,26-35,No
2243,0.0,0,6.68452657004831,28.0,3,0,7,0.26907630522088355,4.0,1.0,Manufacturing Director,Research & Development,1,>45,Yes
2244,0.1839080459770115,243,9.3863808870599,11.0,0,4,1,0.0,1.0,1.0,Manufacturing Director,Research & Development,0,36-45,Yes
2245,0.0,0,6.794415866483768,10.0,7,0,10,0.21686746987951808,2.0,3.0,Sales Executive,Sales,2,26-35,Yes
2246,0.17624521072796934,240,10.508590277777778,24.0,7,233,7,0.0,1.0,2.0,Sales Executive,Sales,1,>45,No
2247,0.0,0,6.730294540229885,8.0,2,0,3,0.27710843373493976,2.0,4.0,Human Resources,Research & Development,1,26-35,No
2248,0.18007662835249041,246,10.276630532971996,7.0,2,205,2,0.0,4.0,2.0,Laboratory Technician,Research & Development,2,26-35,Yes
2249,0.1685823754789272,237,10.565856774496014,10.0,2,231,3,0.0,4.0,2.0,Research Scientist,Research & Development,1,>45,No
2250,0.0,0,7.085850767085077,15.0,2,0,2,0.10040160642570281,1.0,3.0,Research Scientist,Research & Development,1,>45,No
2251,0.0,1,7.422883428300095,2.0,2,0,2,0.008032128514056224,3.0,1.0,Research Scientist,Research & Development,1,26-35,Yes
2252,0.09578544061302682,13,7.985139470013947,16.0,8,0,9,0.0,2.0,4.0,Sales Executive,Research & Development,0,36-45,No
2253,0.0,0,6.513891156462586,6.0,3,0,5,0.4457831325301205,1.0,4.0,Research Scientist,Research & Development,1,26-35,No
2254,0.0,0,6.589474506974508,7.0,3,0,5,0.3895582329317269,3.0,3.0,Laboratory Technician,Research & Development,0,36-45,No
2255,0.0,0,6.901845760233918,35.0,8,0,9,0.13654618473895583,2.0,4.0,Manager,Research & Development,1,>45,No
2256,0.0,0,6.786344907407408,20.0,2,0,3,0.24899598393574296,3.0,1.0,Laboratory Technician,Research & Development,1,>45,No
2257,0.0,0,6.50914847161572,8.0,2,0,3,0.4538152610441767,3.0,3.0,Laboratory Technician,Research & Development,1,36-45,No
2258,0.0,0,6.917345545977012,6.0,3,0,5,0.15261044176706828,2.0,4.0,Research Scientist,Research & Development,1,36-45,No
2259,0.0038314176245210726,0,7.285915103415103,5.0,3,0,4,0.04819277108433735,1.0,4.0,Sales Executive,Human Resources,2,26-35,No
2260,0.0,0,6.873781435756745,15.0,12,0,13,0.18875502008032127,1.0,4.0,Sales Representative,Research & Development,1,26-35,No
2261,0.0,0,6.1275962000962005,4.0,2,0,2,0.7831325301204819,3.0,4.0,Laboratory Technician,Sales,1,26-35,No
2262,0.0038314176245210726,0,7.286386583679115,12.0,8,0,12,0.008032128514056224,4.0,1.0,Sales Executive,Research & Development,2,36-45,No
2263,0.02681992337164751,0,7.600639124293786,11.0,0,0,1,0.004016064257028112,3.0,1.0,Manufacturing Director,Research & Development,2,36-45,No
2264,0.0,0,6.1728382147838206,1.0,0,0,1,0.7670682730923695,3.0,3.0,Manufacturing Director,Research & Development,0,26-35,No
2265,0.01532567049808429,0,7.604345067049809,13.0,8,0,12,0.008032128514056224,3.0,2.0,Research Scientist,Sales,1,>45,No
2266,0.0,0,6.907296539961013,29.0,7,0,8,0.13654618473895583,2.0,3.0,Sales Executive,Research & Development,1,>45,No
2267,0.0,0,6.293506172839506,16.0,9,0,14,0.5943775100401606,1.0,2.0,Sales Representative,Research & Development,2,26-35,No
2268,0.0,0,6.492943287037036,5.0,2,0,3,0.4859437751004016,3.0,1.0,Research Scientist,Research & Development,2,26-35,Yes
2269,0.04597701149425287,0,7.808987142163998,7.0,0,0,5,0.004016064257028112,2.0,1.0,Research Scientist,Research & Development,2,26-35,Yes
2270,0.15708812260536398,123,8.527089890319504,16.0,10,0,15,0.0,2.0,1.0,Research Scientist,Research & Development,1,26-35,Yes
2271,0.0,0,6.614800538423887,1.0,0,0,1,0.3895582329317269,3.0,4.0,Healthcare Representative,Sales,1,36-45,No
2272,0.16091954022988506,126,8.507790456431536,4.0,0,0,0,0.0,1.0,2.0,Research Scientist,Sales,2,<25,Yes
2273,0.011494252873563218,0,7.406158172635446,1.0,0,0,1,0.008032128514056224,2.0,4.0,Manager,Research & Development,0,<25,No
2274,0.1724137931034483,234,10.296231006647673,16.0,2,207,2,0.0,3.0,2.0,Research Scientist,Research & Development,2,36-45,No
2275,0.0,0,6.980078860640301,10.0,4,0,10,0.15261044176706828,3.0,3.0,Sales Executive,Sales,1,26-35,No
2276,0.0,0,6.101316738816739,6.0,3,0,5,0.7630522088353414,3.0,3.0,Sales Executive,Research & Development,1,26-35,No
2277,0.1724137931034483,243,10.700993369913123,4.0,2,240,3,0.0,3.0,4.0,Research Scientist,Sales,1,>45,No
2278,0.08812260536398467,3,7.897586956521739,8.0,2,0,5,0.0,2.0,1.0,Research Scientist,Research & Development,1,26-35,No
2279,0.18007662835249041,231,10.884125781625782,11.0,2,230,5,0.0,3.0,3.0,Sales Representative,Research & Development,1,>45,No
2280,0.034482758620689655,0,7.586788268955652,8.0,0,0,0,0.004016064257028112,1.0,3.0,Laboratory Technician,Sales,2,26-35,Yes
2281,0.0,0,6.109356167608287,1.0,0,0,1,0.7991967871485943,3.0,1.0,Laboratory Technician,Sales,1,26-35,No
2282,0.0,0,7.035802600472813,5.0,3,0,4,0.10441767068273092,1.0,3.0,Sales Executive,Research & Development,2,26-35,No
2283,0.0,0,6.4073997584541065,10.0,2,0,3,0.5341365461847389,1.0,3.0,Research Scientist,Research & Development,1,>45,No
2284,0.0,0,7.117046336729742,4.0,2,0,3,0.060240963855421686,2.0,4.0,Research Scientist,Research & Development,2,26-35,No
2285,0.0,0,5.98655510018215,8.0,7,0,8,0.891566265060241,2.0,3.0,Laboratory Technician,Research & Development,1,26-35,No
2286,0.15708812260536398,118,8.49256427915519,14.0,0,0,0,0.0,3.0,4.0,Sales Executive,Research & Development,1,26-35,No
2287,0.02681992337164751,0,7.435967391304349,10.0,0,0,5,0.004016064257028112,4.0,3.0,Laboratory Technician,Research & Development,1,26-35,No
2288,0.0,0,6.9728671497584545,26.0,12,0,14,0.13253012048192772,4.0,2.0,Research Scientist,Sales,2,>45,No
2289,0.0,0,6.55087706855792,11.0,7,0,9,0.44176706827309237,1.0,1.0,Research Scientist,Research & Development,1,26-35,Yes
2290,0.08812260536398467,7,7.896398071625344,24.0,17,0,20,0.004016064257028112,1.0,4.0,Sales Representative,Sales,1,36-45,No
2291,0.0,0,7.12839598108747,9.0,2,0,2,0.060240963855421686,2.0,2.0,Laboratory Technician,Sales,1,36-45,No
2292,0.0,0,7.025510973936901,23.0,1,0,13,0.13253012048192772,2.0,3.0,Manufacturing Director,Research & Development,1,>45,No
2293,0.0,0,6.211119179345321,11.0,3,0,11,0.7028112449799196,2.0,4.0,Research Scientist,Research & Development,1,36-45,No
2294,0.04597701149425287,2,7.679793981481482,5.0,2,0,4,0.004016064257028112,3.0,1.0,Manager,Research & Development,1,<25,No
2295,0.011494252873563218,1,7.591349700322729,15.0,0,0,5,0.004016064257028112,1.0,4.0,Research Director,Research & Development,1,36-45,Yes
2296,0.17624521072796934,241,10.29017173812817,10.0,6,203,10,0.0,3.0,4.0,Manufacturing Director,Human Resources,1,26-35,No
2297,0.0,0,6.366089181286549,7.0,7,0,7,0.5943775100401606,3.0,4.0,Healthcare Representative,Research & Development,2,26-35,Yes
2298,0.18007662835249041,235,9.990187943262411,32.0,9,110,32,0.0,4.0,3.0,Manager,Research & Development,2,>45,No
2299,0.1839080459770115,240,10.499565972222221,12.0,7,230,11,0.0,3.0,2.0,Research Scientist,Sales,1,26-35,No
2300,0.0,0,6.572412764003674,4.0,0,0,1,0.39759036144578314,2.0,3.0,Manufacturing Director,Research & Development,1,36-45,No
2301,0.0842911877394636,13,8.039399717514124,10.0,7,0,10,0.0,4.0,1.0,Research Scientist,Research & Development,1,36-45,No
2302,0.0,0,6.17307438794727,9.0,7,0,7,0.7630522088353414,1.0,3.0,Manager,Research & Development,1,26-35,No
2303,0.01532567049808429,0,7.202849239280774,5.0,2,0,5,0.05622489959839357,2.0,4.0,Research Scientist,Research & Development,1,26-35,No
2304,0.0,0,5.9808260233918125,8.0,3,0,5,0.8032128514056225,4.0,4.0,Laboratory Technician,Sales,1,>45,No
2305,0.09961685823754789,21,8.106577635327636,24.0,9,0,20,0.0,4.0,4.0,Manufacturing Director,Human Resources,2,36-45,No
2306,0.0,0,6.2953141678796705,9.0,1,0,8,0.6666666666666666,1.0,1.0,Manufacturing Director,Sales,1,36-45,No
2307,0.1839080459770115,246,10.62316056910569,15.0,7,244,15,0.0,3.0,2.0,Manufacturing Director,Research & Development,1,26-35,No
2308,0.14559386973180077,83,8.38660327339788,21.0,7,0,21,0.0,4.0,3.0,Manufacturing Director,Sales,1,36-45,No
2309,0.0,0,6.11248611111111,2.0,0,0,1,0.8152610441767069,1.0,3.0,Manufacturing Director,Sales,1,<25,No
2310,0.13409961685823754,94,8.397320127504553,8.0,2,0,2,0.0,4.0,4.0,Research Scientist,Research & Development,0,36-45,No
2311,0.0,0,6.563907163742689,10.0,7,0,10,0.3895582329317269,2.0,1.0,Laboratory Technician,Research & Development,1,>45,No
2312,0.04980842911877394,7,7.803651927437641,6.0,2,0,5,0.0,3.0,2.0,Healthcare Representative,Research & Development,1,36-45,No
2313,0.007662835249042145,0,7.2867475386779175,12.0,5,0,7,0.0321285140562249,2.0,4.0,Sales Executive,Research & Development,1,26-35,No
2314,0.18007662835249041,231,9.097270685579195,7.0,2,0,3,0.0,4.0,3.0,Research Scientist,Sales,1,36-45,No
2315,0.0842911877394636,7,7.873355696798494,18.0,7,0,8,0.0,3.0,3.0,Laboratory Technician,Research & Development,1,>45,No
2316,0.05747126436781609,3,7.791838913148957,5.0,0,0,1,0.0,3.0,3.0,Healthcare Representative,Research & Development,1,26-35,No
2317,0.0,0,7.0970976223136715,8.0,2,0,2,0.07630522088353414,1.0,1.0,Healthcare Representative,Research & Development,1,26-35,No
2318,0.01532567049808429,0,7.3961793372319695,10.0,7,0,10,0.020080321285140562,1.0,2.0,Sales Executive,Research & Development,1,26-35,Yes
2319,0.0,0,6.897724051211705,10.0,2,0,6,0.1686746987951807,3.0,3.0,Manufacturing Director,Sales,2,36-45,No
2320,0.0,0,6.7887954876273655,3.0,2,0,3,0.24497991967871485,1.0,4.0,Sales Executive,Sales,1,36-45,No
2321,0.0,0,6.514131179637787,9.0,3,0,4,0.41767068273092367,2.0,3.0,Research Director,Research & Development,1,26-35,No
2322,0.18007662835249041,234,9.681411443494776,1.0,0,39,1,0.0,1.0,1.0,Research Scientist,Research & Development,1,36-45,Yes
2323,0.0,0,6.491736975564776,34.0,9,0,33,0.5140562248995983,4.0,3.0,Manager,Research & Development,1,>45,Yes
2324,0.019157088122605363,0,7.6132035519125685,7.0,4,0,5,0.008032128514056224,2.0,3.0,Sales Executive,Research & Development,1,36-45,Yes
2325,0.01532567049808429,0,7.3854804189435335,9.0,2,0,6,0.024096385542168676,1.0,4.0,Research Scientist,Research & Development,0,26-35,No
2326,0.0,0,7.093524154589372,10.0,6,0,8,0.08433734939759036,1.0,3.0,Sales Executive,Research & Development,1,>45,No
2327,0.019157088122605363,0,7.419126461988305,1.0,0,0,1,0.01606425702811245,4.0,1.0,Sales Executive,Research & Development,1,26-35,No
2328,0.0,0,6.409076113558492,36.0,13,0,36,0.5461847389558233,4.0,3.0,Laboratory Technician,Research & Development,1,>45,No
2329,0.0,0,6.112743362831859,9.0,1,0,2,0.7550200803212851,4.0,2.0,Research Scientist,Research & Development,1,26-35,No
2330,0.011494252873563218,0,7.3095327754532775,1.0,0,0,1,0.04417670682730924,4.0,1.0,Research Director,Research & Development,1,26-35,No
2331,0.0,0,6.96694785974499,10.0,7,0,9,0.12449799196787148,2.0,3.0,Sales Executive,Sales,1,36-45,No
2332,0.007662835249042145,0,7.210002334267039,8.0,2,0,3,0.028112449799196786,2.0,2.0,Manufacturing Director,Research & Development,1,36-45,No
2333,0.007662835249042145,0,7.3856528964862305,15.0,0,0,1,0.020080321285140562,3.0,2.0,Research Scientist,Human Resources,1,36-45,No
2334,0.11877394636015326,12,8.066179971988797,10.0,5,0,10,0.0,1.0,2.0,Sales Representative,Research & Development,1,26-35,No
2335,0.17624521072796934,237,9.31344467885607,10.0,4,4,5,0.0,3.0,1.0,Sales Executive,Sales,1,36-45,No
2336,0.05747126436781609,1,7.799657651072125,11.0,6,0,7,0.004016064257028112,3.0,4.0,Sales Executive,Sales,1,36-45,No
2337,0.0,0,6.81141339869281,6.0,3,0,6,0.21285140562248997,4.0,1.0,Research Scientist,Research & Development,2,26-35,No
2338,0.18007662835249041,237,9.386987810595407,27.0,0,2,1,0.0,3.0,3.0,Laboratory Technician,Research & Development,1,>45,No
2339,0.0,0,6.714817670093,4.0,2,0,2,0.30120481927710846,3.0,4.0,Manager,Research & Development,1,<25,No
2340,0.1685823754789272,229,9.199428946113494,9.0,2,0,3,0.0,1.0,1.0,Human Resources,Sales,2,36-45,No
2341,0.0,0,5.996066159520517,24.0,1,0,1,0.8433734939759037,4.0,4.0,Manager,Research & Development,1,36-45,No
2342,0.0,0,6.42009219348659,10.0,8,0,10,0.5140562248995983,3.0,2.0,Laboratory Technician,Sales,1,36-45,No
2343,0.0,0,6.023118239921337,8.0,7,0,8,0.8152610441767069,3.0,4.0,Manager,Research & Development,2,26-35,No
2344,0.0,0,6.508975256769375,5.0,2,0,5,0.4899598393574297,1.0,4.0,Laboratory Technician,Research & Development,1,36-45,No
2345,0.0,0,6.996113465160075,8.0,2,0,6,0.1285140562248996,2.0,4.0,Manager,Research & Development,1,36-45,No
