,Unnamed: 0,Friday_Evening_Presence_Rate,Overtime_Days_8.5h,Avg_Daily_Hours,TotalWorkingYears,YearsWithCurrManager,Overtime_Days_10h,YearsAtCompany,Early_Leave_Rate,JobSatisfaction,EnvironmentSatisfaction,BusinessTravel,Age_Group,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,Department_Research & Development,Department_Sales
1966,1966,-0.4351523489715847,-0.5851566848196422,-0.09084237060971742,-1.0646774771404,-0.5951597383753837,-0.36322553258140355,-0.8176412277414656,-0.6783616084669336,1.1561711724855395,-0.6653842627330857,0,1.0,False,False,False,False,False,False,False,True,False,True
1967,1967,-0.5943192159025803,-0.5851566848196422,-0.2219032202125252,1.8937159838450195,-0.8754816914070447,-0.36322553258140355,0.32519064314412,-0.6352468544566938,1.1561711724855395,1.1697280566245805,1,3.0,True,False,False,False,False,False,False,False,True,False
1968,1968,-0.7004304605232426,-0.5851566848196422,-0.3517104899639394,-0.16429685857962018,0.8064500267829213,-0.36322553258140355,0.16192894730332202,-0.5490173464362139,0.24617387270663002,1.1697280566245805,0,1.0,False,False,True,False,False,False,False,False,True,False
1969,1969,-0.7534860828335745,-0.5851566848196422,-0.4529394770346835,0.6074579573296197,1.3670939328462433,-0.36322553258140355,1.3047608181889077,-0.5633889311062938,1.1561711724855395,-0.6653842627330857,1,1.0,False,False,False,False,True,False,False,False,False,True
1970,1970,0.7851269641660383,-0.35559439711336177,0.29929253443621373,0.3502063520265397,-0.03451583231206168,-0.36322553258140355,-0.16459444437827386,-0.6783616084669336,1.1561711724855395,-0.6653842627330857,1,3.0,False,False,False,False,False,True,False,False,True,False
1971,1971,-0.806541705143905,-0.5851566848196422,-0.7425100936072553,-0.6788000691857801,-0.03451583231206168,-0.36322553258140355,-0.16459444437827386,0.42825041112922446,-0.6638234270722795,-0.6653842627330857,1,3.0,False,False,False,False,False,False,True,False,True,False
1972,1972,-0.11681861510959632,-0.5851566848196422,0.07586317754833133,2.408219194451179,2.2080597919412264,-0.36322553258140355,1.3047608181889077,-0.6783616084669336,-0.6638234270722795,0.2521718969457474,2,3.0,False,False,False,False,False,True,False,False,False,True
1973,1973,-0.806541705143905,-0.5851566848196422,-1.207322041630349,-0.2929226612311601,-1.1558036444387056,-0.36322553258140355,-0.9809029235822636,2.195955325549061,0.24617387270663002,-1.5829404224119188,1,2.0,False,False,False,False,False,True,False,False,True,False
1974,1974,0.8381825864763702,-0.17820535661305417,0.3698869357534719,-0.6788000691857801,-0.5951597383753837,-0.36322553258140355,-0.6543795319006677,-0.6783616084669336,-1.5738207268511888,-1.5829404224119188,2,1.0,False,False,False,False,False,True,False,False,False,True
1975,1975,1.7401281657520062,1.9608977788318318,1.1140105580505606,-1.32192908244348,-1.1558036444387056,-0.36322553258140355,-0.9809029235822636,-0.6783616084669336,0.24617387270663002,0.2521718969457474,1,1.0,False,False,False,False,False,False,False,True,True,False
1976,1976,0.14845949644206152,-0.5538527364960585,0.10073947601940106,-1.32192908244348,-1.1558036444387056,-0.36322553258140355,-0.9809029235822636,-0.6783616084669336,-0.6638234270722795,1.1697280566245805,1,1.0,False,False,False,False,False,False,False,True,True,False
1977,1977,-0.4351523489715847,-0.5851566848196422,-0.09597414837764968,-0.4215484638827001,-0.5951597383753837,-0.36322553258140355,-0.8176412277414656,-0.6639900237968537,0.24617387270663002,0.2521718969457474,2,2.0,False,False,False,False,False,True,False,False,False,True
1978,1978,1.6870725434416745,1.981767077714221,1.4139405421106812,2.279593391799639,0.8064500267829213,-0.07431807344755822,0.16192894730332202,-0.6783616084669336,0.24617387270663002,-0.6653842627330857,1,3.0,False,False,False,False,False,False,True,False,True,False
1979,1979,-0.7534860828335745,-0.5851566848196422,-0.2928930927449719,-0.4215484638827001,-0.8754816914070447,-0.36322553258140355,-0.49111783605986975,-0.5921321004464539,-0.6638234270722795,1.1697280566245805,1,2.0,False,True,False,False,False,False,False,False,True,False
1980,1980,-0.806541705143905,-0.5851566848196422,-1.2112936573699167,-0.4215484638827001,0.2458061207195993,-0.36322553258140355,-0.0013327485374759176,1.9660099708277816,-1.5738207268511888,0.2521718969457474,1,2.0,False,False,False,False,False,False,True,False,False,False
1981,1981,-0.32904110435092243,-0.5642873859372531,0.003212534488319407,-0.8074258718373201,-0.3148377853437227,-0.36322553258140355,-0.3278561402190718,-0.6783616084669336,0.24617387270663002,-1.5829404224119188,2,1.0,False,True,False,False,False,False,False,False,True,False
1982,1982,-0.5412635935922485,-0.5851566848196422,-0.21206050577727398,1.5078385758903994,-0.5951597383753837,-0.36322553258140355,-0.8176412277414656,-0.6208752697866139,1.1561711724855395,1.1697280566245805,1,3.0,False,False,False,False,False,True,False,False,True,False
1983,1983,-0.16987423741992824,-0.5747220353784477,-0.027529565549611286,0.22158054937499974,-1.1558036444387056,-0.36322553258140355,0.32519064314412,-0.6783616084669336,0.24617387270663002,0.2521718969457474,1,3.0,False,False,False,True,False,False,False,False,True,False
1984,1984,-0.7534860828335745,-0.5851566848196422,-0.592134655770039,0.8647095626326996,-0.3148377853437227,-0.36322553258140355,-0.3278561402190718,-0.11786980633381458,0.24617387270663002,-1.5829404224119188,2,3.0,False,False,False,True,False,False,False,False,True,False
1985,1985,-0.806541705143905,-0.5851566848196422,-0.8098359292445301,0.4788321546780797,1.0867719798145823,-0.36322553258140355,1.1414991223481097,0.600709427170184,1.1561711724855395,1.1697280566245805,1,2.0,True,False,False,False,False,False,False,False,True,False
1986,1986,-0.806541705143905,-0.5851566848196422,-1.2100011845608112,2.536844997102719,-0.5951597383753837,-0.36322553258140355,0.32519064314412,2.296556418239621,-1.5738207268511888,0.2521718969457474,0,3.0,False,False,True,False,False,False,False,False,True,False
1987,1987,0.09540387413172978,-0.48081019040769657,0.161557489681368,0.8647095626326996,-1.1558036444387056,-0.36322553258140355,-0.9809029235822636,-0.6783616084669336,1.1561711724855395,0.2521718969457474,1,2.0,False,False,False,False,False,True,False,False,False,True
1988,1988,1.5279056765106804,1.8252473360963024,1.0672829384436198,-1.19330327979194,-0.5951597383753837,-0.34801987683751695,-0.8176412277414656,-0.6783616084669336,1.1561711724855395,1.1697280566245805,2,3.0,False,False,False,False,False,False,True,False,False,True
1989,1989,-0.806541705143905,-0.5851566848196422,-0.7876276393397145,-1.32192908244348,-1.1558036444387056,-0.36322553258140355,-0.9809029235822636,0.42825041112922446,-1.5738207268511888,0.2521718969457474,1,3.0,False,False,True,False,False,False,False,False,True,False
1990,1990,1.7401281657520062,1.9504631293906372,2.4399429183084473,0.9933353652842396,0.8064500267829213,3.3165431574391526,1.4680225140297054,-0.6783616084669336,-1.5738207268511888,1.1697280566245805,1,3.0,False,False,False,False,False,False,False,False,False,True
1991,1991,1.4748500542003486,1.15742977185985,0.7344479227064116,0.8647095626326996,0.8064500267829213,-0.36322553258140355,0.4884523389849179,-0.6783616084669336,0.24617387270663002,-1.5829404224119188,1,3.0,False,False,False,False,False,True,False,False,False,True
1992,1992,-0.48820797128191656,-0.5851566848196422,-0.23114105478774616,-0.16429685857962018,1.3670939328462433,-0.36322553258140355,0.4884523389849179,-0.606503685116534,-1.5738207268511888,-0.6653842627330857,0,1.0,False,True,False,False,False,False,False,False,True,False
1993,1993,-0.6473748382129109,-0.5851566848196422,-0.15717209474436558,-0.6788000691857801,-0.3148377853437227,-0.36322553258140355,-0.3278561402190718,-0.6208752697866139,-1.5738207268511888,-1.5829404224119188,1,1.0,False,False,False,False,False,False,True,False,True,False
1994,1994,-0.806541705143905,-0.5851566848196422,-1.089827675126001,-0.5501742665342401,-0.5951597383753837,-0.36322553258140355,-0.16459444437827386,1.9372668014876218,-1.5738207268511888,0.2521718969457474,1,1.0,False,False,False,False,False,False,True,False,True,False
1995,1995,0.2545707410627238,-0.5016794892900857,0.1437929451797309,-0.16429685857962018,1.0867719798145823,-0.36322553258140355,0.4884523389849179,-0.6783616084669336,0.24617387270663002,-0.6653842627330857,1,2.0,False,False,False,False,True,False,False,False,False,True
1996,1996,-0.7534860828335745,-0.5851566848196422,-0.30692570845236733,1.1219611679357795,1.3670939328462433,-0.36322553258140355,1.9578076015520993,-0.6352468544566938,0.24617387270663002,0.2521718969457474,1,2.0,False,False,False,False,False,False,True,False,True,False
1997,1997,0.04234825182139784,-0.5121141387312803,0.16646864006022907,0.3502063520265397,-0.8754816914070447,-0.36322553258140355,0.6517140348257159,-0.6783616084669336,1.1561711724855395,-1.5829404224119188,1,2.0,False,False,False,False,False,False,True,False,False,True
1998,1998,0.2545707410627238,-0.4599408915253074,0.21687554649581006,-1.0646774771404,-0.5951597383753837,-0.36322553258140355,-0.6543795319006677,-0.6783616084669336,0.24617387270663002,-1.5829404224119188,0,1.0,False,True,False,False,False,False,False,False,False,True
1999,1999,-0.806541705143905,-0.5851566848196422,-0.7437042768633082,1.5078385758903994,-0.5951597383753837,-0.36322553258140355,-0.6543795319006677,0.42825041112922446,-0.6638234270722795,1.1697280566245805,2,3.0,False,True,False,False,False,False,False,False,True,False
2000,2000,-0.806541705143905,-0.5851566848196422,-0.8451229915654017,-0.16429685857962018,0.8064500267829213,-0.36322553258140355,0.16192894730332202,0.8162831972213834,0.24617387270663002,0.2521718969457474,1,1.0,False,False,False,False,False,False,False,False,True,False
2001,2001,-0.806541705143905,-0.5851566848196422,-1.1411670867126258,1.6364643785419395,0.5261280737512604,-0.36322553258140355,2.1210692973928973,1.779179370116742,-1.5738207268511888,-0.6653842627330857,1,2.0,False,False,False,False,False,False,True,False,True,False
2002,2002,-0.806541705143905,-0.5851566848196422,-0.9853056413746941,-0.2929226612311601,-0.5951597383753837,-0.36322553258140355,-0.6543795319006677,1.5492340153954625,1.1561711724855395,1.1697280566245805,1,1.0,False,False,False,False,False,False,True,False,False,True
2003,2003,1.7401281657520062,1.8774205833022752,1.5527709167271386,-0.2929226612311601,0.8064500267829213,0.48829118907624586,0.16192894730332202,-0.6783616084669336,-1.5738207268511888,1.1697280566245805,1,2.0,False,False,False,False,False,False,False,True,False,True
2004,2004,-0.11681861510959632,-0.5329834376136694,0.05799243961112339,0.3502063520265397,1.0867719798145823,-0.36322553258140355,0.9782374265073117,-0.6496184391267738,0.24617387270663002,-1.5829404224119188,2,1.0,False,False,False,False,False,False,True,False,True,False
2005,2005,-0.806541705143905,-0.5851566848196422,-0.7396249233160933,-0.9360516744888601,-0.5951597383753837,-0.36322553258140355,-0.49111783605986975,0.3132777337685844,0.24617387270663002,-1.5829404224119188,1,1.0,False,False,False,False,False,True,False,False,False,False
2006,2006,-0.806541705143905,-0.5851566848196422,-0.7309608376960482,-0.5501742665342401,-0.03451583231206168,-0.36322553258140355,-0.16459444437827386,0.34202090310874456,1.1561711724855395,-1.5829404224119188,2,1.0,False,False,False,False,False,True,False,False,False,True
2007,2007,1.7401281657520062,1.9608977788318318,2.157376111147915,-0.4215484638827001,-1.1558036444387056,3.225309222975833,-0.9809029235822636,-0.6783616084669336,1.1561711724855395,1.1697280566245805,1,2.0,False,False,False,False,False,False,True,False,True,False
2008,2008,1.580961298821012,1.8565512844198861,2.3614685271052727,-0.5501742665342401,0.5261280737512604,3.19489791148806,-0.0013327485374759176,-0.6783616084669336,1.1561711724855395,1.1697280566245805,1,1.0,False,False,False,False,False,True,False,False,False,False
2009,2009,-0.11681861510959632,-0.5434180870548639,0.06632318280739885,-1.32192908244348,-1.1558036444387056,-0.36322553258140355,-0.9809029235822636,-0.6639900237968537,0.24617387270663002,-1.5829404224119188,1,1.0,False,False,False,False,False,False,True,False,False,True
2010,2010,1.7401281657520062,1.9713324282730262,1.876876561725187,-0.8074258718373201,-0.5951597383753837,2.4650264357815033,-0.8176412277414656,-0.6783616084669336,-0.6638234270722795,-1.5829404224119188,1,1.0,False,False,False,True,False,False,False,False,True,False
2011,2011,-0.806541705143905,-0.5851566848196422,-0.6659762814626067,1.5078385758903994,0.8064500267829213,-0.36322553258140355,2.4475926890744932,0.1695618870677848,-1.5738207268511888,1.1697280566245805,1,2.0,False,False,False,False,False,True,False,False,True,False
2012,2012,-0.806541705143905,-0.5851566848196422,-1.0591789662785955,-1.32192908244348,-1.1558036444387056,-0.36322553258140355,-0.9809029235822636,1.6498351080860223,-0.6638234270722795,-1.5829404224119188,2,1.0,False,False,True,False,False,False,False,False,True,False
2013,2013,1.6870725434416745,1.8565512844198861,2.095177022260066,-0.8074258718373201,-1.1558036444387056,3.0580470097930803,-1.1441646194230615,-0.6783616084669336,0.24617387270663002,1.1697280566245805,2,3.0,False,False,False,False,False,True,False,False,True,False
2014,2014,0.3606819856833877,-0.470375540966502,0.22937117867070564,-0.9360516744888601,-0.5951597383753837,-0.36322553258140355,-0.6543795319006677,-0.6783616084669336,-0.6638234270722795,1.1697280566245805,2,1.0,False,False,False,False,False,True,False,False,False,True
2015,2015,-0.7534860828335745,-0.5851566848196422,-0.44457231544076076,-0.6788000691857801,-1.1558036444387056,-0.36322553258140355,-1.1441646194230615,-0.39092991506533425,1.1561711724855395,0.2521718969457474,0,1.0,False,False,False,False,True,False,False,False,False,True
2016,2016,-0.806541705143905,-0.5851566848196422,-1.1209038599947452,2.0223417864965594,-0.8754816914070447,-0.36322553258140355,-0.3278561402190718,1.922895216817542,1.1561711724855395,-1.5829404224119188,0,3.0,False,False,False,False,False,False,True,False,False,True
2017,2017,-0.806541705143905,-0.5851566848196422,-1.2539049236523416,0.4788321546780797,2.2080597919412264,-0.36322553258140355,1.3047608181889077,2.325299587579781,0.24617387270663002,-0.6653842627330857,0,3.0,True,False,False,False,False,False,False,False,True,False
2018,2018,0.30762636337305577,-0.4599408915253074,0.23309613955419403,0.8647095626326996,-1.1558036444387056,-0.36322553258140355,0.16192894730332202,-0.6783616084669336,-0.6638234270722795,-0.6653842627330857,1,3.0,False,False,False,False,False,False,True,False,False,True
2019,2019,1.6870725434416745,1.908724531625859,2.232226399106042,-0.2929226612311601,0.8064500267829213,3.2557205344636064,0.16192894730332202,-0.6783616084669336,0.24617387270663002,0.2521718969457474,1,2.0,False,False,False,False,False,True,False,False,True,False
2020,2020,-0.806541705143905,-0.5851566848196422,-1.034328544409617,-0.0356710559280802,0.8064500267829213,-0.36322553258140355,-0.0013327485374759176,1.7360646161065019,1.1561711724855395,0.2521718969457474,1,1.0,False,False,False,False,False,True,False,False,True,False
2021,2021,-0.7534860828335745,-0.5851566848196422,-0.5906805606981197,-0.16429685857962018,0.8064500267829213,-0.36322553258140355,0.32519064314412,-0.07475505232357472,-0.6638234270722795,1.1697280566245805,1,1.0,False,True,False,False,False,False,False,False,False,False
2022,2022,-0.806541705143905,-0.5851566848196422,-0.9754969863122821,1.5078385758903994,1.3670939328462433,-0.36322553258140355,0.8149757306665139,1.161201229303303,0.24617387270663002,-1.5829404224119188,1,3.0,False,False,False,False,False,False,True,False,True,False
2023,2023,-0.7004304605232426,-0.5851566848196422,-0.24049473180131423,-0.16429685857962018,-1.1558036444387056,-0.36322553258140355,-0.9809029235822636,-0.534645761766134,-0.6638234270722795,1.1697280566245805,1,2.0,False,False,False,False,False,False,True,False,True,False
2024,2024,-0.806541705143905,-0.5851566848196422,-0.4705368329111477,0.8647095626326996,-0.8754816914070447,-0.36322553258140355,0.16192894730332202,-0.39092991506533425,-1.5738207268511888,0.2521718969457474,2,2.0,False,True,False,False,False,False,False,False,True,False
2025,2025,-0.7004304605232426,-0.5851566848196422,-0.365900669973153,1.2505869705873196,0.2458061207195993,-0.36322553258140355,1.7945459057113013,-0.6208752697866139,1.1561711724855395,-1.5829404224119188,2,2.0,False,False,False,False,False,False,False,False,False,True
2026,2026,-0.806541705143905,-0.5851566848196422,-1.2627175452248196,1.2505869705873196,1.3670939328462433,-0.36322553258140355,2.1210692973928973,2.411529095600261,0.24617387270663002,0.2521718969457474,1,2.0,False,False,False,False,False,False,False,False,True,False
2027,2027,1.634016921131343,1.8252473360963024,2.0944528436073253,-1.19330327979194,-0.5951597383753837,2.951607419585874,-0.8176412277414656,-0.6783616084669336,-0.6638234270722795,1.1697280566245805,1,3.0,False,False,False,False,False,True,False,False,True,False
2028,2028,-0.806541705143905,-0.5851566848196422,-1.110751869962035,-0.2929226612311601,-0.3148377853437227,-0.36322553258140355,-0.3278561402190718,2.0666110635183417,-0.6638234270722795,0.2521718969457474,0,2.0,False,True,False,False,False,False,False,False,True,False
2029,2029,-0.806541705143905,-0.5851566848196422,-0.3631859435712865,0.8647095626326996,1.3670939328462433,-0.36322553258140355,0.6517140348257159,-0.5490173464362139,1.1561711724855395,-1.5829404224119188,0,2.0,False,False,False,False,False,False,False,True,True,False
2030,2030,-0.806541705143905,-0.5851566848196422,-0.8127759114640681,-1.0646774771404,-0.5951597383753837,-0.36322553258140355,-0.8176412277414656,0.6438241811804237,1.1561711724855395,0.2521718969457474,2,1.0,False,False,False,False,False,False,True,False,True,False
2031,2031,-0.5943192159025803,-0.5851566848196422,-0.13833769564727477,-0.6788000691857801,-0.03451583231206168,-0.36322553258140355,-0.3278561402190718,-0.6639900237968537,-0.6638234270722795,-1.5829404224119188,1,1.0,False,False,False,False,False,False,True,False,False,True
2032,2032,-0.806541705143905,-0.5851566848196422,-0.8194573223708991,-0.8074258718373201,-0.5951597383753837,-0.36322553258140355,-0.3278561402190718,0.5863378425001041,1.1561711724855395,1.1697280566245805,2,2.0,False,False,False,True,False,False,False,False,True,False
2033,2033,-0.7004304605232426,-0.5851566848196422,-0.38914847026092386,1.3792127732388595,-0.3148377853437227,-0.36322553258140355,0.32519064314412,-0.4771594230858142,-0.6638234270722795,1.1697280566245805,1,3.0,False,False,False,False,False,False,True,False,False,True
2034,2034,0.5729044749247123,-0.4912448398488911,0.22821915387477287,-0.8074258718373201,-0.5951597383753837,-0.36322553258140355,-0.6543795319006677,-0.6783616084669336,0.24617387270663002,1.1697280566245805,2,1.0,False,False,False,False,False,False,True,False,False,True
2035,2035,-0.7534860828335745,-0.5851566848196422,-0.45559555861870915,-0.4215484638827001,-0.8754816914070447,-0.36322553258140355,-0.0013327485374759176,-0.41967308440549417,-0.6638234270722795,1.1697280566245805,2,1.0,False,False,False,False,False,True,False,False,True,False
2036,2036,-0.806541705143905,-0.5851566848196422,-0.3699597229942484,0.6074579573296197,-1.1558036444387056,-0.36322553258140355,-0.9809029235822636,-0.534645761766134,1.1561711724855395,-0.6653842627330857,1,2.0,False,False,False,False,False,False,False,False,False,True
2037,2037,1.6870725434416745,1.908724531625859,2.363286947441872,-0.16429685857962018,-0.5951597383753837,3.270926190207493,0.4884523389849179,-0.6783616084669336,1.1561711724855395,-0.6653842627330857,1,1.0,False,False,False,False,False,False,False,False,False,True
2038,2038,-0.806541705143905,-0.5851566848196422,-0.8793900895051162,-0.5501742665342401,-1.1558036444387056,-0.36322553258140355,-0.0013327485374759176,0.9025127052418634,0.24617387270663002,0.2521718969457474,1,2.0,True,False,False,False,False,False,False,False,True,False
2039,2039,1.7401281657520062,1.9608977788318318,2.2553903402878346,-1.0646774771404,-0.5951597383753837,3.346954468926926,-0.6543795319006677,-0.6783616084669336,0.24617387270663002,0.2521718969457474,2,1.0,False,False,True,False,False,False,False,False,False,True
2040,2040,-0.806541705143905,-0.5851566848196422,-0.5298844858296298,-1.4505548850950198,-1.1558036444387056,-0.36322553258140355,-1.1441646194230615,-0.34781516105509447,0.24617387270663002,0.2521718969457474,0,3.0,False,True,False,False,False,False,False,False,True,False
2041,2041,1.634016921131343,1.7730740888903296,0.9404141979528862,-0.6788000691857801,-0.3148377853437227,-0.36322553258140355,-0.3278561402190718,-0.6783616084669336,-1.5738207268511888,-1.5829404224119188,1,1.0,False,False,False,False,False,False,True,False,True,False
2042,2042,0.5198488526143817,-0.3242904487897781,0.30099036662986134,-0.6788000691857801,-1.1558036444387056,-0.36322553258140355,-0.9809029235822636,-0.6783616084669336,1.1561711724855395,-0.6653842627330857,1,2.0,False,False,False,False,False,True,False,False,True,False
2043,2043,-0.806541705143905,-0.5851566848196422,-0.4788397327395092,-1.19330327979194,-0.5951597383753837,-0.36322553258140355,-0.8176412277414656,-0.34781516105509447,0.24617387270663002,0.2521718969457474,2,1.0,False,False,False,False,True,False,False,False,False,True
2044,2044,0.30762636337305577,-0.48081019040769657,0.1935103000205869,-0.2929226612311601,-0.3148377853437227,-0.36322553258140355,-0.16459444437827386,-0.6639900237968537,1.1561711724855395,0.2521718969457474,1,2.0,False,False,False,True,False,False,False,False,True,False
2045,2045,-0.7004304605232426,-0.5851566848196422,-0.22681087836048983,-0.9360516744888601,-0.5951597383753837,-0.36322553258140355,-0.49111783605986975,-0.6352468544566938,0.24617387270663002,1.1697280566245805,1,1.0,False,False,False,False,False,False,False,False,True,False
2046,2046,-0.7004304605232426,-0.5851566848196422,-0.4530969446243031,-0.6788000691857801,-0.3148377853437227,-0.36322553258140355,-0.16459444437827386,-0.3765583303952543,0.24617387270663002,-0.6653842627330857,1,1.0,False,True,False,False,False,False,False,False,False,True
2047,2047,-0.806541705143905,-0.5851566848196422,-0.6808019716442091,-0.6788000691857801,-0.03451583231206168,-0.36322553258140355,-0.3278561402190718,0.15519030239770484,0.24617387270663002,0.2521718969457474,1,2.0,False,True,False,False,False,False,False,False,True,False
2048,2048,-0.806541705143905,-0.5851566848196422,-0.673387410022261,-0.0356710559280802,1.6474158858779044,-0.36322553258140355,0.6517140348257159,-0.017268713643255003,-1.5738207268511888,1.1697280566245805,1,1.0,False,False,False,False,False,False,True,False,True,False
2049,2049,-0.806541705143905,-0.5851566848196422,-0.7221138367000166,1.1219611679357795,2.4883817449728873,-0.36322553258140355,1.7945459057113013,0.3563924877788245,0.24617387270663002,-0.6653842627330857,2,2.0,True,False,False,False,False,False,False,False,True,False
2050,2050,0.7851269641660383,-0.4077676443193346,0.25361659663148867,1.3792127732388595,2.7687036980045483,-0.36322553258140355,2.284330993233695,-0.6783616084669336,-1.5738207268511888,0.2521718969457474,2,2.0,False,True,False,False,False,False,False,False,False,True
2051,2051,-0.2759854820405906,-0.5851566848196422,-0.005911439017225828,-0.2929226612311601,0.2458061207195993,-0.36322553258140355,-0.16459444437827386,-0.6783616084669336,-1.5738207268511888,-0.6653842627330857,1,2.0,False,True,False,False,False,False,False,False,True,False
2052,2052,-0.806541705143905,-0.5851566848196422,-0.4709155916411977,-0.16429685857962018,0.8064500267829213,-0.36322553258140355,0.16192894730332202,-0.41967308440549417,0.24617387270663002,1.1697280566245805,1,2.0,False,False,False,False,False,False,False,False,True,False
2053,2053,0.2015151187523921,-0.5434180870548639,0.12330166300104366,-0.6788000691857801,-0.5951597383753837,-0.36322553258140355,-0.49111783605986975,-0.6783616084669336,-0.6638234270722795,1.1697280566245805,1,3.0,False,True,False,False,False,False,False,False,False,True
2054,2054,1.634016921131343,1.8252473360963024,1.9131810398989342,-1.32192908244348,-1.1558036444387056,2.586671681732596,-0.9809029235822636,-0.6783616084669336,1.1561711724855395,0.2521718969457474,1,1.0,False,False,False,False,False,False,True,False,True,False
2055,2055,-0.38209672666125427,-0.5747220353784477,-0.15422012333923293,-0.4215484638827001,0.8064500267829213,-0.36322553258140355,0.16192894730332202,-0.6639900237968537,1.1561711724855395,-1.5829404224119188,1,1.0,False,False,False,False,False,False,False,True,True,False
2056,2056,-0.22292985973025864,-0.5642873859372531,0.004556539529392178,-0.16429685857962018,-0.03451583231206168,-0.36322553258140355,0.4884523389849179,-0.6783616084669336,0.24617387270663002,0.2521718969457474,1,1.0,False,False,False,True,False,False,False,False,True,False
2057,2057,1.634016921131343,1.8669859338610806,2.116339357729534,0.6074579573296197,-1.1558036444387056,3.1340752885125136,-0.9809029235822636,-0.6783616084669336,1.1561711724855395,0.2521718969457474,2,2.0,False,False,False,False,False,True,False,False,True,False
2058,2058,-0.7534860828335745,-0.5851566848196422,-0.6055179916781825,0.4788321546780797,-0.03451583231206168,-0.36322553258140355,-0.0013327485374759176,-0.017268713643255003,-0.6638234270722795,0.2521718969457474,1,2.0,False,False,False,False,False,True,False,False,True,False
2059,2059,-0.5412635935922485,-0.5851566848196422,-0.11219805325017128,0.3502063520265397,1.3670939328462433,-0.36322553258140355,0.9782374265073117,-0.6496184391267738,-1.5738207268511888,1.1697280566245805,2,1.0,False,False,False,False,True,False,False,False,True,False
2060,2060,0.2545707410627238,-0.5016794892900857,0.21263555836687165,-1.19330327979194,-0.5951597383753837,-0.36322553258140355,-0.8176412277414656,-0.6783616084669336,1.1561711724855395,1.1697280566245805,2,2.0,False,True,False,False,False,False,False,False,True,False
2061,2061,-0.48820797128191656,-0.5851566848196422,-0.14808614689400554,-0.5501742665342401,-0.3148377853437227,-0.36322553258140355,-0.49111783605986975,-0.6496184391267738,0.24617387270663002,-1.5829404224119188,1,2.0,False,False,False,False,False,True,False,False,False,True
2062,2062,-0.806541705143905,-0.5851566848196422,-0.8043711192881936,-1.32192908244348,-1.1558036444387056,-0.36322553258140355,-0.9809029235822636,0.5719662578300242,-1.5738207268511888,0.2521718969457474,0,1.0,False,False,False,False,False,True,False,False,True,False
2063,2063,-0.806541705143905,-0.5851566848196422,-1.059139543571685,2.1509675891480993,-0.5951597383753837,-0.36322553258140355,-0.3278561402190718,1.7360646161065019,-1.5738207268511888,1.1697280566245805,1,3.0,False,False,False,False,False,False,False,False,True,False
2064,2064,-0.38209672666125427,-0.5851566848196422,-0.1439768512211718,-0.16429685857962018,1.0867719798145823,-0.36322553258140355,0.4884523389849179,-0.6352468544566938,1.1561711724855395,-0.6653842627330857,1,1.0,False,True,False,False,False,False,False,False,True,False
2065,2065,-0.806541705143905,-0.5851566848196422,-0.31520486517947877,-1.32192908244348,-1.1558036444387056,-0.36322553258140355,-0.9809029235822636,-0.6208752697866139,-1.5738207268511888,0.2521718969457474,1,3.0,False,True,False,False,False,False,False,False,True,False
2066,2066,1.4748500542003486,1.4078613584485198,0.8159799244163929,-0.5501742665342401,-0.5951597383753837,-0.36322553258140355,-0.6543795319006677,-0.6783616084669336,0.24617387270663002,-1.5829404224119188,1,3.0,False,False,False,False,False,False,False,True,True,False
2067,2067,-0.806541705143905,-0.5851566848196422,-0.6925693673101831,0.3502063520265397,1.9277378389095654,-0.36322553258140355,1.1414991223481097,0.15519030239770484,1.1561711724855395,1.1697280566245805,1,2.0,False,False,False,False,False,True,False,False,True,False
2068,2068,-0.806541705143905,-0.5851566848196422,-0.7404234740798258,-1.19330327979194,-0.5951597383753837,-0.36322553258140355,-0.8176412277414656,0.24141981041818467,0.24617387270663002,-1.5829404224119188,1,3.0,False,False,False,False,True,False,False,False,True,False
2069,2069,1.7401281657520062,1.9504631293906372,2.035100006750506,-0.6788000691857801,-0.5951597383753837,2.9820187310736475,-0.16459444437827386,-0.6783616084669336,0.24617387270663002,0.2521718969457474,1,2.0,False,False,False,False,False,False,True,False,False,False
2070,2070,-0.806541705143905,-0.5851566848196422,-1.2730105227442519,1.8937159838450195,0.8064500267829213,-0.36322553258140355,-0.0013327485374759176,2.2103269102191416,0.24617387270663002,1.1697280566245805,1,3.0,False,False,False,False,True,False,False,False,True,False
2071,2071,1.580961298821012,1.595685048390022,0.8943412053232092,-0.6788000691857801,-0.3148377853437227,-0.36322553258140355,-0.3278561402190718,-0.6783616084669336,1.1561711724855395,-0.6653842627330857,1,1.0,False,False,False,False,False,False,True,False,True,False
2072,2072,1.6870725434416745,1.8461166349786915,1.6342626084761493,-1.32192908244348,-1.1558036444387056,0.8532269269295242,-1.1441646194230615,-0.6783616084669336,1.1561711724855395,0.2521718969457474,2,3.0,False,False,False,False,False,False,False,True,True,False
